# Rating [kW],Rotor Diam [m],Blade Mass Exp,Shear Exp,Wind Vel [m/s],TCC [USD/kW],AEP [kWh/yr]
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,1.139241473745007170e+03,1.196531688288855925e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,1.139241473745007170e+03,1.235040191239768453e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,1.139241473745007170e+03,1.247280520681944676e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,1.139241473745007170e+03,7.692683131568539888e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,1.139241473745007170e+03,9.503671753385469317e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,1.139241473745007170e+03,1.081495941366809793e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,1.139241473745007170e+03,1.171196191556082107e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,1.139241473745007170e+03,1.224625631778521650e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,1.139241473745007170e+03,1.246230571254574880e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.100000000000000000e+01,1.139241473745007170e+03,1.241404063536973484e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,5.000000000000000000e+00,1.302201216006478717e+03,6.212836216707020067e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,6.000000000000000000e+00,1.302201216006478717e+03,8.145741741562683135e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,7.000000000000000000e+00,1.302201216006478717e+03,9.646384864480528980e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,8.000000000000000000e+00,1.302201216006478717e+03,1.077578033051053993e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,9.000000000000000000e+00,1.302201216006478717e+03,1.159004247768989950e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.302201216006478717e+03,1.212409738687278144e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,1.000000000000000056e-01,1.100000000000000000e+01,1.302201216006478717e+03,1.240635687807837687e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,5.000000000000000000e+00,1.302201216006478717e+03,6.957924752778213471e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,6.000000000000000000e+00,1.302201216006478717e+03,8.841961846299218014e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,7.000000000000000000e+00,1.302201216006478717e+03,1.025611431856624782e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,8.000000000000000000e+00,1.302201216006478717e+03,1.127926376920318604e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,9.000000000000000000e+00,1.302201216006478717e+03,1.196531688288855925e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.000000000000000000e+01,1.302201216006478717e+03,1.235040191239768453e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,2.000000000000000111e-01,1.100000000000000000e+01,1.302201216006478717e+03,1.247280520681944676e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,5.000000000000000000e+00,1.302201216006478717e+03,7.692683131568539888e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,6.000000000000000000e+00,1.302201216006478717e+03,9.503671753385469317e+06
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,7.000000000000000000e+00,1.302201216006478717e+03,1.081495941366809793e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,8.000000000000000000e+00,1.302201216006478717e+03,1.171196191556082107e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,9.000000000000000000e+00,1.302201216006478717e+03,1.224625631778521650e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.000000000000000000e+01,1.302201216006478717e+03,1.246230571254574880e+07
2.000000000000000000e+03,1.400000000000000000e+02,2.400000000000000355e+00,3.000000000000000444e-01,1.100000000000000000e+01,1.302201216006478717e+03,1.241404063536973484e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,5.000000000000000000e+00,7.091412366667415199e+02,7.398730874948538840e+06
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,6.000000000000000000e+00,7.091412366667415199e+02,1.027274293991057761e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,7.000000000000000000e+00,7.091412366667415199e+02,1.266209902035620809e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,8.000000000000000000e+00,7.091412366667415199e+02,1.454796858452639170e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,9.000000000000000000e+00,7.091412366667415199e+02,1.596371040866388381e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.000000000000000000e+01,7.091412366667415199e+02,1.694217013799049333e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,1.000000000000000056e-01,1.100000000000000000e+01,7.091412366667415199e+02,1.752049596203747019e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,5.000000000000000000e+00,7.091412366667415199e+02,8.478169122435139492e+06
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,6.000000000000000000e+00,7.091412366667415199e+02,1.136479183671422116e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,7.000000000000000000e+00,7.091412366667415199e+02,1.367056950338731892e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,8.000000000000000000e+00,7.091412366667415199e+02,1.541618373572685383e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,9.000000000000000000e+00,7.091412366667415199e+02,1.664366255025644787e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.000000000000000000e+01,7.091412366667415199e+02,1.739514493244911358e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,2.000000000000000111e-01,1.100000000000000000e+01,7.091412366667415199e+02,1.772674301050788909e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,5.000000000000000000e+00,7.091412366667415199e+02,9.577852977924447507e+06
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,6.000000000000000000e+00,7.091412366667415199e+02,1.242919721772533096e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,7.000000000000000000e+00,7.091412366667415199e+02,1.461483923072224855e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,8.000000000000000000e+00,7.091412366667415199e+02,1.618181368022390455e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,9.000000000000000000e+00,7.091412366667415199e+02,1.718038880522400886e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.000000000000000000e+01,7.091412366667415199e+02,1.767172920990520716e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.100000000000000089e+00,3.000000000000000444e-01,1.100000000000000000e+01,7.091412366667415199e+02,1.773874790494298190e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,5.000000000000000000e+00,7.586141355566451239e+02,7.398730874948538840e+06
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,6.000000000000000000e+00,7.586141355566451239e+02,1.027274293991057761e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,7.000000000000000000e+00,7.586141355566451239e+02,1.266209902035620809e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,8.000000000000000000e+00,7.586141355566451239e+02,1.454796858452639170e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,9.000000000000000000e+00,7.586141355566451239e+02,1.596371040866388381e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.000000000000000000e+01,7.586141355566451239e+02,1.694217013799049333e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,1.000000000000000056e-01,1.100000000000000000e+01,7.586141355566451239e+02,1.752049596203747019e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,5.000000000000000000e+00,7.586141355566451239e+02,8.478169122435139492e+06
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,6.000000000000000000e+00,7.586141355566451239e+02,1.136479183671422116e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,7.000000000000000000e+00,7.586141355566451239e+02,1.367056950338731892e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,8.000000000000000000e+00,7.586141355566451239e+02,1.541618373572685383e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,9.000000000000000000e+00,7.586141355566451239e+02,1.664366255025644787e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.000000000000000000e+01,7.586141355566451239e+02,1.739514493244911358e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,2.000000000000000111e-01,1.100000000000000000e+01,7.586141355566451239e+02,1.772674301050788909e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,5.000000000000000000e+00,7.586141355566451239e+02,9.577852977924447507e+06
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,6.000000000000000000e+00,7.586141355566451239e+02,1.242919721772533096e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,7.000000000000000000e+00,7.586141355566451239e+02,1.461483923072224855e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,8.000000000000000000e+00,7.586141355566451239e+02,1.618181368022390455e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,9.000000000000000000e+00,7.586141355566451239e+02,1.718038880522400886e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.000000000000000000e+01,7.586141355566451239e+02,1.767172920990520716e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.200000000000000178e+00,3.000000000000000444e-01,1.100000000000000000e+01,7.586141355566451239e+02,1.773874790494298190e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,5.000000000000000000e+00,8.327873315560240144e+02,7.398730874948538840e+06
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,6.000000000000000000e+00,8.327873315560240144e+02,1.027274293991057761e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,7.000000000000000000e+00,8.327873315560240144e+02,1.266209902035620809e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,8.000000000000000000e+00,8.327873315560240144e+02,1.454796858452639170e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,9.000000000000000000e+00,8.327873315560240144e+02,1.596371040866388381e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.000000000000000000e+01,8.327873315560240144e+02,1.694217013799049333e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,1.000000000000000056e-01,1.100000000000000000e+01,8.327873315560240144e+02,1.752049596203747019e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,5.000000000000000000e+00,8.327873315560240144e+02,8.478169122435139492e+06
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,6.000000000000000000e+00,8.327873315560240144e+02,1.136479183671422116e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,7.000000000000000000e+00,8.327873315560240144e+02,1.367056950338731892e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,8.000000000000000000e+00,8.327873315560240144e+02,1.541618373572685383e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,9.000000000000000000e+00,8.327873315560240144e+02,1.664366255025644787e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.000000000000000000e+01,8.327873315560240144e+02,1.739514493244911358e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,2.000000000000000111e-01,1.100000000000000000e+01,8.327873315560240144e+02,1.772674301050788909e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,5.000000000000000000e+00,8.327873315560240144e+02,9.577852977924447507e+06
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,6.000000000000000000e+00,8.327873315560240144e+02,1.242919721772533096e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,7.000000000000000000e+00,8.327873315560240144e+02,1.461483923072224855e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,8.000000000000000000e+00,8.327873315560240144e+02,1.618181368022390455e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,9.000000000000000000e+00,8.327873315560240144e+02,1.718038880522400886e+07
3.000000000000000000e+03,1.400000000000000000e+02,2.300000000000000266e+00,3.000000000000000444e-01,1.000000000000000000e+01,8.327873315560240144e+02,1.767172920990520716e+07
